,karta,country,mcc,Typ_karty,te_pos_entry_mode,czy_moto,czy_niskokwotowa_zblizeniowa,czy_SCA,ilosc,wartosc_transakcji,te_tran_type,Wartość wypłat Cash Back,category,tr_rsp_code,tr_app_id
32953,VISA,PL ,5441,Credit,CTLS,inne,1,0,281,8831.6600,00,0.0000,BUSINESS,00,07
32954,VISA,GB ,5621,Debit,CTLS,inne,1,0,2,112.9800,20,0.0000,Individual,00,07
32955,VISA,PL ,6300,Debit,CTLS,inne,0,0,1,386.8600,09,385.8600,Individual,00,07
32956,VISA,CZ ,5812,Debit,CHIP,inne,0,0,63,4030.3300,00,0.0000,Individual,00,07
32957,VISA,DE ,5139,Debit,CHIP,inne,0,0,13,3748.2000,00,0.0000,Individual,00,07
32958,VISA,GE ,5947,Debit,CTLS,inne,1,0,2,33.9700,00,0.0000,Individual,00,07
32959,VISA,IE ,8999,Credit,CHIP,inne,0,0,1,37.0000,00,0.0000,BUSINESS,00,07
32960,VISA,JO ,5812,Credit,CTLS,inne,0,0,3,442.9200,00,0.0000,Individual,00,07
32961,VISA,TW ,5811,Credit,CTLS,inne,1,0,3,94.5000,00,0.0000,BUSINESS,00,07
32962,VISA,PL ,7629,Credit,CHIP,inne,0,0,11,1726.1000,00,0.0000,Individual,00,07
32963,VISA,KZ ,5422,Debit,CTLS,inne,0,0,2,231.9700,00,0.0000,Individual,00,07
32964,VISA,PL ,5812,Debit,CTLS,inne,0,0,1,105.0000,09,8.0000,Individual,00,07
32965,VISA,PL ,7399,Debit,CTLS,inne,1,0,1,42.6700,09,40.8700,Individual,00,07
32966,VISA,CN ,5941,Credit,CTLS,inne,1,0,1,65.0000,00,0.0000,Individual,00,07
32967,VISA,BY ,1731,Debit,CTLS,inne,1,0,2,54.0000,00,0.0000,Individual,00,07
32968,VISA,PL ,8099,Debit,CTLS,inne,0,0,154875,47154293.1600,00,0.0000,Individual,00,07
32969,VISA,PL ,4215,Debit,CTLS,inne,1,0,463,16883.6000,00,0.0000,BUSINESS,00,07
32970,VISA,UA ,8099,Debit,CTLS,inne,1,0,1,50.0000,20,0.0000,Individual,00,07
32971,VISA,FI ,5813,Credit,CTLS,inne,1,0,20,418.0000,00,0.0000,Individual,00,07
32972,VISA,IE ,7996,Credit,CTLS,inne,0,0,1,320.0000,00,0.0000,BUSINESS,00,07
32973,VISA,GB ,4812,Debit,CTLS,inne,1,0,254,9192.7200,00,0.0000,Individual,00,07
32974,VISA,NO ,8099,Debit,CHIP,inne,0,0,28,16819.7600,00,0.0000,Individual,00,07
32975,VISA,SA ,5261,Credit,CTLS,inne,1,0,1,42.0000,00,0.0000,Individual,00,07
32976,VISA,SK ,5169,Debit,CTLS,inne,1,0,144,7032.5000,00,0.0000,Individual,00,07
32977,VISA,PL ,5994,Debit,CTLS,inne,0,0,96,20724.5600,00,0.0000,BUSINESS,00,07
32978,VISA,PL ,7349,Credit,CTLS,inne,0,0,23,6057.2700,00,0.0000,Individual,00,07
32979,VISA,HN ,5812,Debit,CTLS,inne,1,0,2,125.0000,00,0.0000,Individual,00,07
32980,VISA,DE ,7941,Credit,CHIP,inne,0,0,1,500.0000,00,0.0000,Individual,00,07
32981,VISA,IN ,5947,Credit,CTLS,inne,1,0,1,20.0000,00,0.0000,Individual,00,07
32982,VISA,IE ,7210,Credit,CTLS,inne,1,0,1,45.0000,00,0.0000,BUSINESS,00,07
32983,VISA,UA ,7277,Credit,CHIP,inne,0,0,1,434.0300,00,0.0000,Individual,00,07
32984,VISA,AE ,5912,Debit,CTLS,inne,0,0,4,577.4500,00,0.0000,Individual,00,07
32985,VISA,LT ,7399,Debit,CTLS,inne,0,0,13,3045.7900,00,0.0000,Individual,00,07
32986,VISA,US ,7210,Debit,CTLS,inne,0,0,3,789.0000,00,0.0000,Individual,00,07
32987,VISA,PL ,7692,Debit,CTLS,inne,1,0,26,1505.2500,00,0.0000,BUSINESS,00,07
32988,VISA,LU ,7011,Debit,CHIP,inne,0,0,1,1476.0000,00,0.0000,Individual,00,07
32989,VISA,IE ,5941,Credit,CTLS,inne,0,0,3,8370.9900,00,0.0000,BUSINESS,00,07
32990,VISA,NO ,7298,Debit,CTLS,inne,0,0,1,176.7000,00,0.0000,BUSINESS,00,07
32991,VISA,CZ ,6513,Debit,CHIP,inne,0,0,1,5.0000,00,0.0000,Individual,00,07
32992,VISA,UA ,5045,Debit,CHIP,inne,0,0,1,440.0000,00,0.0000,Individual,00,07
32993,VISA,AE ,8999,Debit,CTLS,inne,1,0,4,183.0000,00,0.0000,Individual,00,07
32994,VISA,JP ,5411,Credit,CHIP,inne,0,0,1,12.7300,00,0.0000,Individual,00,07
32995,VISA,CN ,5811,Credit,MS,inne,0,0,8,431.0000,00,0.0000,Individual,00,07
32996,VISA,CZ ,5261,Debit,CTLS,inne,1,0,81,3449.2600,00,0.0000,Individual,00,07
32997,VISA,IT ,7221,Debit,CTLS,inne,1,0,18,560.0000,00,0.0000,Individual,00,07
32998,VISA,PL ,9399,Debit,CTLS,inne,1,0,13,984.0000,00,0.0000,BUSINESS,00,07
32999,VISA,IE ,5013,Credit,CHIP,inne,0,0,2,353.0100,00,0.0000,BUSINESS,00,07
33000,VISA,AZ ,5441,Credit,CTLS,inne,1,0,3,119.3000,00,0.0000,Individual,00,07
33001,VISA,PL ,0780,Credit,CTLS,inne,1,0,348,13581.3200,00,0.0000,Individual,00,07
33002,VISA,PL ,7392,Credit,CTLS,inne,1,0,32,552.5000,00,0.0000,BUSINESS,00,07
33003,VISA,LT ,5912,Debit,CTLS,inne,0,0,8,1793.6500,00,0.0000,Individual,00,07
33004,VISA,SA ,7297,Debit,CHIP,inne,0,0,1,450.0000,00,0.0000,Individual,00,07
33005,VISA,DE ,5655,Credit,CTLS,inne,0,0,1,473.0000,00,0.0000,Individual,00,07
33006,VISA,CZ ,4722,Debit,CTLS,inne,0,0,13,2802.0000,00,0.0000,Individual,00,07
33007,VISA,BE ,1520,Debit,CTLS,inne,0,0,1,210.0000,00,0.0000,Individual,00,07
33008,VISA,US ,5200,Debit,CTLS,inne,1,0,12,465.8000,00,0.0000,Individual,00,07
33009,VISA,NL ,8042,Debit,CTLS,inne,0,0,7,8952.0000,00,0.0000,Individual,00,07
33010,VISA,US ,3506,Debit,CTLS,inne,0,0,1,336.1500,00,0.0000,BUSINESS,00,07
33011,VISA,TR ,5192,Debit,CTLS,inne,1,0,2,29.6000,00,0.0000,Individual,00,07
33012,VISA,FI ,5812,Credit,CTLS,inne,0,0,8,1519.8000,00,0.0000,Individual,00,07
33013,VISA,AT ,4225,Credit,CTLS,inne,1,0,1,20.0000,00,0.0000,Individual,00,07
33014,VISA,KG ,5983,Debit,CTLS,inne,1,0,1,100.0000,00,0.0000,Individual,00,07
33015,VISA,UZ ,5511,Debit,CTLS,inne,1,0,1,36.9900,00,0.0000,Individual,00,07
33016,VISA,FI ,5994,Debit,CHIP,inne,0,0,1,34.0000,00,0.0000,Individual,00,07
33017,VISA,GB ,0780,Credit,CHIP,inne,0,0,8,1981.3200,00,0.0000,BUSINESS,00,07
33018,VISA,NL ,5462,Credit,CTLS,inne,1,0,4,64.7600,00,0.0000,Individual,00,07
33019,VISA,PL ,6300,Debit,CTLS,inne,0,0,1,210.4100,09,209.4100,Individual,00,07
33020,VISA,PL ,5943,Debit,CTLS,inne,1,1,404,16470.5600,00,0.0000,Individual,00,07
33021,VISA,AE ,5651,Credit,CTLS,inne,0,0,7,3710.7800,00,0.0000,Individual,00,07
33022,VISA,PL ,1799,Debit,CHIP,inne,0,0,2,518.9400,09,400.0000,Individual,00,07
33023,VISA,US ,5941,Debit,CTLS,inne,0,0,11,5235.0000,00,0.0000,Individual,00,07
33024,VISA,IS ,5812,Debit,CTLS,inne,1,1,3,126.0000,00,0.0000,Individual,00,07
33025,VISA,PL ,7542,Credit,CHIP,inne,0,1,1,35.5000,00,0.0000,Individual,00,07
33026,VISA,MK ,5812,Debit,CTLS,inne,1,0,3,98.0000,00,0.0000,BUSINESS,00,07
33027,VISA,KZ ,5691,Debit,CTLS,inne,0,0,1,304.0000,00,0.0000,Individual,00,07
33028,VISA,AE ,4121,Debit,CTLS,inne,1,0,7,208.0000,00,0.0000,Individual,00,07
33029,VISA,NO ,5948,Debit,CTLS,inne,0,0,8,4365.0000,00,0.0000,Individual,00,07
33030,VISA,PL ,7399,Debit,CTLS,inne,0,0,1,210.1100,09,208.3100,Individual,00,07
33031,VISA,NO ,7333,Debit,CTLS,inne,1,1,2,120.8900,00,0.0000,Individual,00,07
33032,VISA,AT ,5641,Credit,CTLS,inne,0,0,1,201.1900,00,0.0000,Individual,00,07
33033,VISA,MN ,5200,Debit,CTLS,inne,1,0,3,20.0000,00,0.0000,Individual,00,07
33034,VISA,IT ,5331,Credit,CTLS,inne,1,0,22,887.4500,00,0.0000,Individual,00,07
33035,VISA,DE ,7991,Debit,CTLS,inne,1,0,29,1142.0000,00,0.0000,Individual,00,07
33036,VISA,CO ,5411,Debit,CTLS,inne,1,0,3,48.7700,00,0.0000,Individual,00,07
33037,VISA,UA ,4722,Credit,CHIP,inne,0,0,1,630.0000,00,0.0000,Individual,00,07
33038,VISA,NO ,8641,Debit,CTLS,inne,0,0,2,733.9800,00,0.0000,Individual,00,07
33039,VISA,BR ,5941,Debit,CTLS,inne,1,0,2,106.0000,00,0.0000,Individual,00,07
33040,VISA,GB ,7911,Debit,CTLS,inne,0,0,11,2114.0000,00,0.0000,Individual,00,07
33041,VISA,FI ,7996,Debit,CTLS,inne,1,0,1,30.0000,00,0.0000,Individual,00,07
33042,VISA,DE ,7631,Debit,CTLS,inne,0,0,1,130.0000,00,0.0000,Individual,00,07
33043,VISA,DE ,7011,Credit,CHIP,inne,0,0,1,1000.0000,00,0.0000,BUSINESS,00,07
33044,VISA,PT ,5462,Credit,CTLS,inne,1,0,3,57.0000,00,0.0000,Individual,00,07
33045,VISA,PL ,5611,Debit,CTLS,inne,0,0,2922,661074.8200,00,0.0000,Individual,00,07
33046,VISA,CA ,8021,Credit,CTLS,inne,1,0,1,30.0000,00,0.0000,Individual,00,07
33047,VISA,LU ,5211,Debit,CTLS,inne,1,0,1,7.0000,00,0.0000,Individual,00,07
33048,VISA,CO ,5813,Debit,CTLS,inne,1,0,4,108.0000,00,0.0000,Individual,00,07
33049,VISA,PL ,5231,Debit,CTLS,inne,0,0,1,138.0300,09,137.0300,Individual,00,07
33050,VISA,PL ,7299,Credit,CTLS,inne,1,0,1014,36053.9800,00,0.0000,Individual,00,07
33051,VISA,BG ,5944,Debit,CTLS,inne,0,0,2,458.0000,00,0.0000,Individual,00,07
33052,VISA,TR ,5921,Credit,CTLS,inne,0,0,1,124.0000,00,0.0000,Individual,00,07
33053,VISA,UA ,7298,Credit,CTLS,inne,1,0,73,4184.8600,00,0.0000,Individual,00,07
33054,VISA,GB ,5441,Credit,CTLS,inne,1,0,274,7338.8900,00,0.0000,Individual,00,07
33055,VISA,IT ,5422,Debit,CTLS,inne,1,0,1,31.9300,00,0.0000,BUSINESS,00,07
33056,VISA,NO ,5994,Debit,CHIP,inne,0,0,1,19.9900,00,0.0000,Individual,00,07
33057,VISA,SE ,7011,Debit,CHIP,inne,0,0,1,24.0000,00,0.0000,Individual,00,07
33058,VISA,PL ,5931,Credit,CTLS,inne,1,1,21,956.3300,00,0.0000,Individual,00,07
33059,VISA,GB ,8021,Credit,CHIP,inne,0,0,69,78900.0000,00,0.0000,Individual,00,07
33060,VISA,GB ,5946,Debit,CTLS,inne,0,0,9,1519.8300,00,0.0000,Individual,00,07
33061,VISA,PL ,6300,Debit,CTLS,inne,1,0,1,81.5000,09,80.5000,Individual,00,07
33062,VISA,PL ,6300,Debit,CHIP,inne,0,0,1,177.4900,09,176.4900,Individual,00,07
33063,VISA,GB ,5021,Credit,CTLS,inne,1,0,7,256.5000,00,0.0000,Individual,00,07
33064,VISA,FR ,5200,Debit,CTLS,inne,1,0,2,143.4300,00,0.0000,Individual,00,07
33065,VISA,BR ,5499,Credit,CTLS,inne,1,0,2,39.0000,00,0.0000,Individual,00,07
33066,VISA,PL ,5200,Debit,CHIP,inne,0,0,15,4148.4100,00,0.0000,BUSINESS,00,07
33067,VISA,BY ,5044,Debit,CTLS,inne,1,0,3,150.0000,00,0.0000,Individual,00,07
33068,VISA,GB ,7997,Debit,CTLS,inne,1,0,1,10.0000,20,0.0000,Individual,00,07
33069,VISA,FR ,4789,Debit,CTLS,inne,1,0,7,354.6500,00,0.0000,Individual,00,07
33070,VISA,NL ,5945,Debit,CTLS,inne,0,0,3,518.0000,00,0.0000,Individual,00,07
33071,VISA,PT ,5812,Debit,CHIP,inne,0,0,16,734.3800,00,0.0000,Individual,00,07
33072,VISA,PT ,5331,Credit,CTLS,inne,1,0,1,45.0000,00,0.0000,Individual,00,07
33073,VISA,PL ,5411,Debit,CTLS,inne,0,0,1,129.4300,09,123.3400,Individual,00,07
33074,VISA,GB ,5994,Credit,CHIP,inne,0,0,2,165.9000,00,0.0000,Individual,00,07
33075,VISA,GB ,8999,Debit,CTLS,inne,0,0,138,26708.8800,00,0.0000,Individual,00,07
33076,VISA,MT ,5651,Debit,CHIP,inne,0,0,1,780.0000,00,0.0000,Individual,00,07
33077,VISA,CN ,5533,Credit,CTLS,inne,1,0,1,7.0000,00,0.0000,Individual,00,07
33078,VISA,IN ,7011,Debit,CTLS,inne,0,0,3,1650.0000,00,0.0000,Individual,00,07
33079,VISA,IE ,5812,Debit,CTLS,inne,1,0,1,30.0000,20,0.0000,Individual,00,07
33080,VISA,US ,5137,Debit,CTLS,inne,1,0,1,75.8000,00,0.0000,Individual,00,07
33081,VISA,GR ,2741,Debit,CTLS,inne,0,0,1,157.6000,00,0.0000,Individual,00,07
33082,VISA,NO ,5094,Debit,CTLS,inne,0,0,4,691.0000,00,0.0000,Individual,00,07
33083,VISA,AT ,7629,Debit,CTLS,inne,1,0,1,50.0000,00,0.0000,Individual,00,07
33084,VISA,UA ,7996,Credit,CTLS,inne,1,0,247,7325.2400,00,0.0000,Individual,00,07
33085,VISA,NL ,5261,Debit,CTLS,inne,0,0,8,2008.9000,00,0.0000,Individual,00,07
33086,VISA,US ,8911,Debit,CTLS,inne,0,0,11,1650.0000,00,0.0000,Individual,00,07
33087,VISA,RO ,7399,Debit,CTLS,inne,1,0,27,810.6000,00,0.0000,Individual,00,07
33088,VISA,ZM ,5651,Debit,CHIP,inne,0,0,4,477.5600,00,0.0000,Individual,00,07
33089,VISA,HU ,7999,Credit,CTLS,inne,0,0,3,567.0000,00,0.0000,Individual,00,07
33090,VISA,DK ,5211,Debit,CTLS,inne,0,0,3,1726.0200,00,0.0000,Individual,00,07
33091,VISA,CH ,5192,Debit,CTLS,inne,0,0,1,543.4000,00,0.0000,Individual,00,07
33092,VISA,FI ,4225,Debit,CTLS,inne,1,0,1,6.0000,00,0.0000,Individual,00,07
33093,VISA,LU ,5691,Debit,CTLS,inne,0,0,1,187.0000,00,0.0000,Individual,00,07
33094,VISA,PL ,5047,Credit,CHIP,inne,0,0,5,919.5000,00,0.0000,BUSINESS,00,07
33095,VISA,BE ,8042,Credit,CTLS,inne,0,0,1,2420.0000,00,0.0000,Individual,00,07
33096,VISA,BG ,5499,Credit,CTLS,inne,1,0,1,21.5000,00,0.0000,Individual,00,07
33097,VISA,HN ,7999,Debit,CTLS,inne,1,0,1,55.0000,00,0.0000,Individual,00,07
33098,VISA,CZ ,5983,Debit,CTLS,inne,1,0,1,9.9900,00,0.0000,BUSINESS,00,07
33099,VISA,PL ,5811,Debit,CTLS,inne,1,0,6,81.2800,20,0.0000,Individual,00,07
33100,VISA,PL ,5085,Credit,CTLS,inne,1,0,50,2103.3100,00,0.0000,Individual,00,07
33101,VISA,SE ,5094,Credit,CTLS,inne,1,0,1,70.0000,00,0.0000,Individual,00,07
33102,VISA,RO ,5732,Debit,CTLS,inne,1,1,1,55.0000,00,0.0000,Individual,00,07
33103,VISA,TR ,5541,Credit,CTLS,inne,0,0,1,120.2700,00,0.0000,Individual,00,07
33104,VISA,CZ ,5932,Debit,CTLS,inne,1,0,1,30.0000,00,0.0000,Individual,00,07
33105,VISA,PL ,5411,Debit,CTLS,inne,1,0,1,70.2300,09,63.7300,Individual,00,07
33106,VISA,PL ,1740,Debit,CHIP,inne,0,0,4,1183.0000,00,0.0000,Individual,00,07
33107,VISA,UA ,5992,Credit,CTLS,inne,1,0,231,11111.0800,00,0.0000,Individual,00,07
33108,VISA,DE ,5099,Credit,CTLS,inne,0,0,1,533.0000,00,0.0000,Individual,00,07
33109,VISA,GB ,7276,Debit,CTLS,inne,0,0,3,450.7200,00,0.0000,Individual,00,07
33110,VISA,SK ,7277,Credit,CTLS,inne,1,0,18,595.5000,00,0.0000,Individual,00,07
33111,VISA,PL ,5999,Debit,CTLS,inne,0,0,15,3279.2800,09,3000.0000,Individual,00,07
33112,VISA,US ,1711,Debit,CTLS,inne,0,0,4,3259.5000,00,0.0000,Individual,00,07
33113,VISA,US ,6513,Debit,CTLS,inne,0,0,1,120.0000,00,0.0000,Individual,00,07
33114,VISA,CL ,5813,Debit,CTLS,inne,1,0,3,151.0000,00,0.0000,Individual,00,07
33115,VISA,PL ,8931,Credit,CTLS,inne,1,0,19,495.5000,00,0.0000,Individual,00,07
33116,VISA,MX ,5691,Debit,CTLS,inne,1,0,2,54.0000,00,0.0000,Individual,00,07
33117,VISA,DK ,7512,Debit,CTLS,inne,1,0,1,70.0000,20,0.0000,Individual,00,07
33118,VISA,ZA ,5441,Debit,CTLS,inne,1,0,2,25.0000,00,0.0000,Individual,00,07
33119,VISA,PL ,5261,Debit,CTLS,inne,1,1,26,1552.3000,00,0.0000,BUSINESS,00,07
33120,VISA,CA ,5122,Debit,CTLS,inne,1,0,2,26.4000,00,0.0000,Individual,00,07
33121,VISA,IN ,5811,Debit,CHIP,inne,0,0,2,50.0000,00,0.0000,BUSINESS,00,07
33122,VISA,US ,5944,Credit,CHIP,inne,0,0,11,3895.0000,00,0.0000,Individual,00,07
33123,VISA,BE ,5169,Debit,CHIP,inne,0,0,1,11.9900,00,0.0000,Individual,00,07
33124,VISA,PL ,5655,Debit,CTLS,inne,1,1,39,2307.3700,00,0.0000,Individual,00,07
33125,VISA,DE ,7277,Credit,CTLS,inne,1,0,9,340.4000,00,0.0000,Individual,00,07
33126,VISA,AL ,5812,Debit,CHIP,inne,0,0,1,75.0000,00,0.0000,Individual,00,07
33127,VISA,LU ,5499,Debit,CHIP,inne,0,0,5,480.8800,00,0.0000,Individual,00,07
33128,VISA,PL ,7629,Debit,CHIP,inne,0,0,64,11742.5800,00,0.0000,Individual,00,07
33129,VISA,PL ,1799,Debit,CTLS,inne,1,0,1,95.1800,09,55.0000,Individual,00,07
33130,VISA,DE ,5441,Credit,CTLS,inne,1,0,163,4559.5200,00,0.0000,Individual,00,07
33131,VISA,UA ,7699,Debit,CTLS,inne,0,0,1,130.0000,00,0.0000,Individual,00,07
33132,VISA,BE ,5691,Debit,CTLS,inne,1,0,59,2159.5300,00,0.0000,Individual,00,07
33133,VISA,PL ,5172,Debit,CTLS,inne,1,0,1671,83586.9200,00,0.0000,BUSINESS,00,07
33134,VISA,SA ,7941,Debit,CTLS,inne,0,0,2,1000.0000,00,0.0000,Individual,00,07
33135,VISA,KZ ,5200,Debit,CTLS,inne,1,0,3,55.0000,00,0.0000,Individual,00,07
33136,VISA,PL ,7399,Debit,CTLS,inne,0,0,1,221.9400,09,220.4400,Individual,00,07
33137,VISA,BE ,5719,Debit,CTLS,inne,0,0,2,234.8000,00,0.0000,Individual,00,07
33138,VISA,ID ,5811,Credit,CTLS,inne,1,0,3,105.0000,00,0.0000,Individual,00,07
33139,VISA,DK ,4121,Debit,CTLS,inne,0,0,24,3221.0000,00,0.0000,Individual,00,07
33140,VISA,AT ,5977,Credit,CTLS,inne,0,0,1,2822.0000,00,0.0000,Individual,00,07
33141,VISA,SK ,5811,Credit,CTLS,inne,1,0,2,55.0000,00,0.0000,BUSINESS,00,07
33142,VISA,HU ,7999,Credit,CTLS,inne,1,0,1,69.0000,00,0.0000,Individual,00,07
33143,VISA,PL ,6012,Credit,CTLS,inne,0,0,32,20310.7200,00,0.0000,Individual,00,07
33144,VISA,TR ,5621,Debit,CTLS,inne,1,0,3,96.0000,00,0.0000,Individual,00,07
33145,VISA,DE ,7333,Debit,CTLS,inne,0,0,2,339.9800,00,0.0000,Individual,00,07
33146,VISA,NL ,5021,Debit,CTLS,inne,1,0,1,12.0000,00,0.0000,Individual,00,07
33147,VISA,NO ,5039,Debit,CTLS,inne,0,0,1,430.0000,00,0.0000,BUSINESS,00,07
33148,VISA,TJ ,5813,Debit,CTLS,inne,0,0,1,115.0000,00,0.0000,Individual,00,07
33149,VISA,TJ ,7394,Credit,CTLS,inne,0,0,1,111.0000,00,0.0000,Individual,00,07
33150,VISA,QA ,8099,Credit,CTLS,inne,0,0,1,370.0000,00,0.0000,Individual,00,07
33151,VISA,AZ ,5732,Credit,CTLS,inne,1,0,1,50.0000,00,0.0000,Individual,00,07
33152,VISA,PL ,7399,Debit,CHIP,inne,0,0,2,493.4000,09,400.0000,Individual,00,07
33153,VISA,MT ,5812,Credit,CTLS,inne,1,1,1,11.0000,00,0.0000,Individual,00,07
33154,VISA,IE ,5441,Credit,CHIP,inne,0,0,1,58.1700,00,0.0000,BUSINESS,00,07
33155,VISA,IS ,2741,Debit,CHIP,inne,0,0,1,7.2000,00,0.0000,Individual,00,07
33156,VISA,KR ,7999,Credit,CHIP,inne,0,0,1,65.0000,00,0.0000,BUSINESS,00,07
33157,VISA,KR ,5691,Credit,CTLS,inne,1,0,4,198.0000,00,0.0000,Individual,00,07
33158,VISA,PL ,6300,Debit,CTLS,inne,0,0,7062,3970765.5000,00,0.0000,Individual,00,07
33159,VISA,US ,7997,Credit,CTLS,inne,1,0,19,639.0000,00,0.0000,Individual,00,07
33160,VISA,RO ,5691,Debit,CHIP,inne,0,0,1,45.0000,00,0.0000,BUSINESS,00,07
33161,VISA,GB ,8071,Debit,CHIP,inne,0,0,24,22060.0000,00,0.0000,Individual,00,07
33162,VISA,GE ,5013,Credit,CTLS,inne,1,0,8,235.0400,00,0.0000,Individual,00,07
33163,VISA,IT ,7941,Debit,CHIP,inne,0,0,2,850.0000,00,0.0000,Individual,00,07
33164,VISA,AE ,7999,Credit,CTLS,inne,1,0,3,108.0000,00,0.0000,Individual,00,07
33165,VISA,IS ,2741,Debit,CTLS,inne,1,0,2,25.7000,00,0.0000,Individual,00,07
33166,VISA,PL ,7399,Debit,CTLS,inne,0,0,1,170.0000,09,29.4900,Individual,00,07
33167,VISA,MW ,5411,Debit,CTLS,inne,1,0,1,19.9800,00,0.0000,Individual,00,07
33168,VISA,EG ,5122,Credit,CTLS,inne,1,0,3,139.0000,00,0.0000,Individual,00,07
33169,VISA,MD ,8299,Debit,CTLS,inne,0,0,1,1700.0000,00,0.0000,Individual,00,07
33170,VISA,PL ,5541,Debit,CTLS,inne,1,0,1,99.7000,09,97.0000,Individual,00,07
33171,VISA,SE ,0780,Debit,CTLS,inne,0,0,3,346.5200,00,0.0000,Individual,00,07
33172,VISA,PL ,6300,Debit,CTLS,inne,0,0,1,263.1300,09,262.1300,Individual,00,07
33173,VISA,GB ,5169,Debit,CTLS,inne,1,0,121,4763.2300,00,0.0000,Individual,00,07
33174,VISA,PL ,7631,Debit,CTLS,inne,1,1,47,2264.5000,00,0.0000,Individual,00,07
33175,VISA,CO ,5732,Debit,CTLS,inne,1,0,1,69.0000,00,0.0000,Individual,00,07
33176,VISA,CH ,5172,Credit,CTLS,inne,0,0,1,2440.6800,00,0.0000,Individual,00,07
33177,VISA,PL ,5411,Debit,CTLS,inne,1,0,1,96.6000,09,96.0000,Individual,00,07
33178,VISA,US ,5977,Debit,CTLS,inne,1,0,20,1019.2100,00,0.0000,Individual,00,07
33179,VISA,FR ,7394,Credit,CTLS,inne,0,0,1,140.0000,00,0.0000,Individual,00,07
33180,VISA,CH ,5039,Debit,CTLS,inne,0,0,8,3157.1000,00,0.0000,Individual,00,07
33181,VISA,PL ,5074,Debit,CTLS,inne,0,0,1863,906887.6100,00,0.0000,Individual,00,07
33182,VISA,AU ,7230,Credit,CTLS,inne,0,0,4,1371.0000,00,0.0000,Individual,00,07
33183,VISA,NO ,5931,Debit,CTLS,inne,1,0,50,2277.8500,00,0.0000,Individual,00,07
33184,VISA,PL ,5814,Credit,CTLS,inne,1,0,9,294.5000,00,0.0000,BUSINESS,00,07
33185,VISA,PL ,6300,Debit,CTLS,inne,0,0,1,118.7300,09,117.7300,Individual,00,07
33186,VISA,JO ,5122,Debit,CTLS,inne,1,0,1,33.5000,00,0.0000,Individual,00,07
33187,VISA,PL ,5993,Debit,CTLS,inne,0,0,35,9752.1500,00,0.0000,BUSINESS,00,07
33188,VISA,PL ,5039,Debit,CTLS,inne,1,0,5,222.0200,20,0.0000,BUSINESS,00,07
33189,VISA,BE ,5993,Debit,CTLS,inne,1,0,14,544.4900,00,0.0000,Individual,00,07
33190,VISA,SK ,2741,Debit,CTLS,inne,1,0,6,156.7600,00,0.0000,Individual,00,07
33191,VISA,PL ,5231,Debit,CHIP,inne,0,0,1,443.6600,09,442.6600,Individual,00,07
33192,VISA,UA ,5541,Debit,CTLS,inne,1,0,2,80.9600,00,0.0000,BUSINESS,00,07
33193,VISA,DK ,5995,Credit,CHIP,inne,0,0,1,285.5100,00,0.0000,Individual,00,07
33194,VISA,CN ,5944,Credit,MS,inne,0,0,6,2135.0000,00,0.0000,Individual,00,07
33195,VISA,CH ,5422,Debit,CTLS,inne,1,0,5,147.3800,00,0.0000,Individual,00,07
33196,VISA,LT ,7011,Debit,CHIP,inne,0,0,2,466.0000,00,0.0000,BUSINESS,00,07
33197,VISA,UA ,7251,Debit,CTLS,inne,1,0,1,36.0000,00,0.0000,Individual,00,07
33198,VISA,HR ,5331,Debit,CTLS,inne,1,0,15,645.0000,00,0.0000,Individual,00,07
33199,VISA,GB ,5199,Credit,CTLS,inne,1,0,3,150.6000,00,0.0000,Individual,00,07
33200,VISA,ES ,5944,Credit,CTLS,inne,0,0,12,4188.0000,00,0.0000,Individual,00,07
33201,VISA,IE ,5921,Debit,CTLS,inne,1,0,1,54.5700,00,0.0000,BUSINESS,00,07
33202,VISA,UA ,5192,Debit,CHIP,inne,0,0,5,294.9400,00,0.0000,Individual,00,07
33203,VISA,NO ,7392,Debit,CHIP,inne,0,1,1,90.4200,00,0.0000,Individual,00,07
33204,VISA,US ,5691,Credit,CTLS,inne,1,0,65,2710.1900,00,0.0000,Individual,00,07
33205,VISA,PL ,5697,Debit,CTLS,inne,0,0,2,655.4000,20,0.0000,Individual,00,07
33206,VISA,UA ,5940,Debit,CTLS,inne,1,0,4,16.0000,00,0.0000,Individual,00,07
33207,VISA,PL ,5949,Credit,CTLS,inne,0,0,31,9976.9100,00,0.0000,Individual,00,07
33208,VISA,CZ ,5811,Debit,CTLS,inne,0,0,1,153.0000,00,0.0000,BUSINESS,00,07
33209,VISA,KR ,5912,Credit,CTLS,inne,0,0,10,1729.5700,00,0.0000,Individual,00,07
33210,VISA,BE ,8911,Debit,CTLS,inne,1,0,5,255.0700,00,0.0000,Individual,00,07
33211,VISA,GB ,5712,Credit,CHIP,inne,0,0,2,4653.0000,00,0.0000,Individual,00,07
33212,VISA,PL ,1799,Debit,CHIP,inne,0,0,1,52.4900,09,20.0000,Individual,00,07
33213,VISA,PL ,5999,Debit,CTLS,inne,1,0,9,310.6600,09,180.0000,Individual,00,07
33214,VISA,IL ,5200,Credit,CTLS,inne,1,0,1,19.0000,00,0.0000,BUSINESS,00,07
33215,VISA,RO ,7832,Credit,CTLS,inne,1,0,1,12.0000,00,0.0000,Individual,00,07
